tube_assembly_id,total weight,NA,,,,,,,,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8
TA-06366,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06367,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06368,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06369,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06370,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06371,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06372,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06373,0.111,0.054,0.057,0,0,0,0,0,0,C-0474,1,C-1411,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06374,0.076,0.032,0.006,0,0,0,0,0,0,C-0448,2,C-0449,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06375,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06376,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06377,0.472,0.04,0.196,0,0,0,0,0,0,C-1633,2,C-0582,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06378,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06379,0.125,0.125,0,0,0,0,0,0,0,C-0365,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06380,0.177,0.177,0,0,0,0,0,0,0,C-0552,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06381,0.711,0.2,0.511,0,0,0,0,0,0,C-1777,1,C-1790,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06382,0.55,0.38,0.17,0,0,0,0,0,0,C-1779,1,C-1781,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06383,0.55,0.38,0.17,0,0,0,0,0,0,C-1779,1,C-1781,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06384,1.561,0.511,1.05,0,0,0,0,0,0,C-1790,1,C-0565,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06385,0.173,0.036,0.012,0.125,0,0,0,0,0,C-1622,1,C-1629,1,C-2004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06386,0.173,0.036,0.012,0.125,0,0,0,0,0,C-1622,1,C-1629,1,C-2004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06387,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06388,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06389,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06390,0.06,0.06,0,0,0,0,0,0,0,C-1257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06391,0.332,0.044,0.018,0.104,0,0,0,0,0,C-1623,2,C-1630,2,C-1640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06392,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06393,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06394,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06395,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06396,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06397,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06400,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06401,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06402,0.208,0.104,0,0,0,0,0,0,0,C-1640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06403,0.208,0.104,0,0,0,0,0,0,0,C-1640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06404,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06405,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06406,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06407,0.154,0.104,0.05,0,0,0,0,0,0,C-1640,1,C-1647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06408,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06409,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06410,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06411,0.21,0.035,0.026,0.149,0,0,0,0,0,C-1624,1,C-1631,1,C-1641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06412,0.21,0.035,0.026,0.149,0,0,0,0,0,C-1624,1,C-1631,1,C-1641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06413,0.021,0.015,0.006,0,0,0,0,0,0,C-1621,1,C-1628,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06414,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06415,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06416,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06417,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06418,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06419,0.322,0.033,0.128,0,0,0,0,0,0,C-1632,2,C-2026,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06420,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06421,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06422,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06423,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06424,0.21,0.035,0.026,0.149,0,0,0,0,0,C-1624,1,C-1631,1,C-1641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06425,0.475,0.149,0.326,0,0,0,0,0,0,C-1641,1,C-2005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06426,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06427,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06428,0.027,0.012,0.015,0,0,0,0,0,0,C-1332,1,C-1621,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06429,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06430,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06431,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06432,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06433,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06434,0.23,0.044,0.018,0.168,0,0,0,0,0,C-1623,1,C-1630,1,C-1758,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06435,0.23,0.044,0.018,0.168,0,0,0,0,0,C-1623,1,C-1630,1,C-1758,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06436,0.187,0.044,0.018,0.125,0,0,0,0,0,C-1623,1,C-1630,1,C-2008,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06437,0.154,0.104,0.05,0,0,0,0,0,0,C-1640,1,C-1647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06438,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06439,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06440,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06441,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06442,0.154,0.104,0.05,0,0,0,0,0,0,C-1640,1,C-1647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06443,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06444,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06445,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06446,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06447,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06448,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06449,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06450,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06451,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06452,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06453,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06454,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06455,0.033,0.033,0,0,0,0,0,0,0,C-0009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06456,0.631,0.631,0,0,0,0,0,0,0,C-1527,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06457,0.14,0.018,0.052,0,0,0,0,0,0,C-1630,2,C-2028,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06458,0.14,0.018,0.052,0,0,0,0,0,0,C-1630,2,C-2028,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06459,4.92,2.46,0,0,0,0,0,0,0,C-0250,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06460,0.08,0.04,0,0,0,0,0,0,0,C-1638,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06461,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06462,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06463,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06464,0.021,0.015,0.006,0,0,0,0,0,0,C-1621,1,C-1628,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06465,0.552,0.129,0.033,0.39,0,0,0,0,0,C-1625,1,C-1632,1,C-1907,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06466,1.948,0.974,0,0,0,0,0,0,0,C-1881,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06467,1.948,0.974,0,0,0,0,0,0,0,C-1881,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06468,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06469,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06470,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06471,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06472,0.14,0.035,0.018,0.026,0,0,0,0,0,C-1624,2,C-1630,1,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06473,0.308,0.129,0.025,0,0,0,0,0,0,C-1625,2,C-1635,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06474,0.308,0.129,0.025,0,0,0,0,0,0,C-1625,2,C-1635,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06475,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06476,2.762,0.093,1.953,0.716,0,0,0,0,0,C-1586,1,C-1865,1,C-1884,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06477,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06478,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06479,0.061,0.035,0.026,0,0,0,0,0,0,C-1624,1,C-1631,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06480,0.061,0.035,0.026,0,0,0,0,0,0,C-1624,1,C-1631,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06481,0.221,0.221,0,0,0,0,0,0,0,C-1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06482,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06483,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06484,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06485,0.254,0.154,0.04,0.06,0,0,0,0,0,C-1626,1,C-1633,1,C-1643,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06486,0.069,0.015,0.036,0.006,0.012,0,0,0,0,C-1621,1,C-1622,1,C-1628,1,C-1660,1,NA,NA,NA,NA,NA,NA,NA,NA
TA-06487,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06488,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06489,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06490,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06491,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06492,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06493,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06494,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06495,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06496,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06497,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06498,0.045,0.019,0.005,0.015,0.006,0,0,0,0,C-1243,1,C-1244,1,C-1621,1,C-1628,1,NA,NA,NA,NA,NA,NA,NA,NA
TA-06499,0.69,0.69,0,0,0,0,0,0,0,C-1566,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06500,0.49,0.49,0,0,0,0,0,0,0,C-0130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06501,0.173,0.173,0,0,0,0,0,0,0,C-0562,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06502,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06503,0.221,0.221,0,0,0,0,0,0,0,C-1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06504,0.496,0.243,0.253,0,0,0,0,0,0,C-0211,1,C-0369,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06505,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06506,0.038,0.032,0.006,0,0,0,0,0,0,C-0448,1,C-0449,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06507,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06508,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06509,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06510,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06511,0.131,0.111,0.02,0,0,0,0,0,0,C-0444,1,C-0445,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06512,0.131,0.111,0.02,0,0,0,0,0,0,C-0444,1,C-0445,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06513,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06514,0.262,0.111,0.02,0,0,0,0,0,0,C-0444,2,C-0445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06515,0.387,0.035,0.026,0.326,0,0,0,0,0,C-1624,1,C-1631,1,C-2005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06516,0.387,0.035,0.026,0.326,0,0,0,0,0,C-1624,1,C-1631,1,C-2005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06517,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06518,0.069,0.015,0.036,0.006,0.012,0,0,0,0,C-1621,1,C-1622,1,C-1628,1,C-1660,1,NA,NA,NA,NA,NA,NA,NA,NA
TA-06519,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06520,0.112,0.044,0.018,0.05,0,0,0,0,0,C-1623,1,C-1630,1,C-1647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06521,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06522,0.112,0.044,0.018,0.05,0,0,0,0,0,C-1623,1,C-1630,1,C-1647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06523,0.125,0.096,0.006,0.023,0,0,0,0,0,C-1209,1,C-1628,1,C-2030,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06524,0.15,0.075,0,0,0,0,0,0,0,C-1889,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06525,0.041,0.016,0.015,0.005,0.005,0,0,0,0,C-1620,1,C-1621,1,C-1627,1,C-1661,1,NA,NA,NA,NA,NA,NA,NA,NA
TA-06526,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06527,0.21,0.035,0.026,0.149,0,0,0,0,0,C-1624,1,C-1631,1,C-1641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06528,0.159,0.044,0.018,0.097,0,0,0,0,0,C-1623,1,C-1630,1,C-1648,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06529,0.159,0.044,0.018,0.097,0,0,0,0,0,C-1623,1,C-1630,1,C-1648,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06530,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06531,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06532,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06533,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06534,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06535,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06536,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06537,0.262,0.111,0.02,0,0,0,0,0,0,C-0444,2,C-0445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06538,0.262,0.111,0.02,0,0,0,0,0,0,C-0444,2,C-0445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-06539,0.045,0.045,0,0,0,0,0,0,0,C-1505,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
