tube_assembly_id,quantity,cost
TA-01928,Yes,250,3.49148411722484
TA-01931,No,1,6.97183999821948
TA-01932,Yes,1,3.13538055785848
TA-01933,No,1,4.50415361417292
TA-01935,No,1,222.534121954341
TA-01937,Yes,1,21.7863044796715
TA-01937,Yes,2,12.2215854398157
TA-01937,Yes,5,6.48219760409074
TA-01937,Yes,10,4.56814097249656
TA-01937,Yes,25,3.4219326407861
TA-01937,Yes,50,3.10477790822544
TA-01937,Yes,100,2.9628928962904
TA-01939,Yes,2,23.3720781424748
TA-01939,Yes,3,18.7844627565754
TA-01939,Yes,4,16.9065728927294
TA-01939,Yes,5,11.2729033011913
TA-01940,No,1,188.128397589624
TA-01944,Yes,1,395.800760058534
TA-01944,Yes,3,182.834139203107
TA-01944,Yes,5,138.563233420319
TA-01944,Yes,10,107.234466373252
TA-01947,No,40,45.8177306187856
TA-01949,No,1,180.002003082521
TA-01952,No,1,25.5977253885145
TA-01953,Yes,1,19.8026963716386
TA-01953,Yes,2,16.6728799318952
TA-01953,Yes,3,15.6296077853141
TA-01953,Yes,5,14.7949900680492
TA-01953,Yes,10,14.1690267801005
TA-01953,Yes,20,13.8546541065974
TA-01956,Yes,1,29.0196580293006
TA-01956,Yes,2,17.1597402669664
TA-01956,Yes,5,10.0432331977543
TA-01956,Yes,10,7.67013682166445
TA-01956,Yes,25,6.24850464325657
TA-01956,Yes,50,5.83954196179676
TA-01956,Yes,100,5.65314400494094
TA-01956,Yes,250,5.54186164263895
TA-01957,Yes,1,28.9306321394591
TA-01957,Yes,2,17.0707143771248
TA-01957,Yes,5,9.95420730791273
TA-01957,Yes,10,7.58389299088041
TA-01957,Yes,25,6.15947875341498
TA-01957,Yes,50,5.75329813101272
TA-01957,Yes,100,5.56411811509935
TA-01957,Yes,250,5.45283575279736
TA-01958,Yes,1,28.8499524267901
TA-01958,Yes,2,16.9900346644559
TA-01958,Yes,5,9.87352759524379
TA-01958,Yes,10,7.50321327821147
TA-01958,Yes,25,6.07879904074604
TA-01958,Yes,50,5.67261841834378
TA-01958,Yes,100,5.48343840243041
TA-01958,Yes,250,5.37215604012842
TA-01960,Yes,1,29.7819422110693
TA-01960,Yes,2,17.922024448735
TA-01960,Yes,5,10.8055173795229
TA-01960,Yes,10,8.43242100343306
TA-01960,Yes,25,7.01078882502518
TA-01960,Yes,50,6.60182614356538
TA-01960,Yes,100,6.41542818670955
TA-01960,Yes,250,6.30414582440756
TA-01962,Yes,1,22.8796536892885
TA-01962,Yes,2,13.3149346494327
TA-01962,Yes,5,7.57554681370776
TA-01962,Yes,10,5.66149018211359
TA-01962,Yes,25,4.51528185040312
TA-01962,Yes,50,4.19812711784246
TA-01962,Yes,100,4.05624210590742
TA-01962,Yes,250,3.97278033418093
TA-01966,Yes,2,15.2067348085665
TA-01966,Yes,4,11.4008780178386
TA-01966,Yes,6,9.90691230393439
TA-01966,Yes,8,8.18481774731114
TA-01968,Yes,1,5.49456663866061
TA-01969,Yes,1,4.49302537794272
TA-01970,Yes,1,5.76999048535802
TA-01970,Yes,1,3.49983029439749
TA-01972,Yes,1,2.74867434885908
TA-01973,No,1,3.26891939262087
TA-01974,Yes,1,27.9708217646044
TA-01974,Yes,2,16.1109040022702
TA-01974,Yes,5,8.99439693305809
TA-01974,Yes,10,6.62130055696822
TA-01974,Yes,25,5.19966837856034
TA-01974,Yes,50,4.79070569710054
TA-01974,Yes,100,4.60430774024471
TA-01974,Yes,250,4.49302537794272
TA-01977,Yes,1,4.2454221218208
TA-01979,Yes,1,4.34279418883504
TA-01980,No,1,28.7442341826032
TA-01981,Yes,1,10.0710537883298
TA-01982,Yes,1,11.0308641631845
TA-01986,No,1,9.55637286268313
TA-01991,Yes,1,27.6675773273315
TA-01991,Yes,2,15.8076595649972
TA-01991,Yes,5,8.69393455484273
TA-01991,Yes,10,6.32083817875286
TA-01991,Yes,25,4.89642394128743
TA-01991,Yes,50,4.49024331888517
TA-01991,Yes,100,4.30384536202935
TA-01991,Yes,250,4.18978094066981
TA-01997,Yes,1,30.0351095853063
TA-01997,Yes,2,18.175191822972
TA-01997,Yes,5,11.05868475376
TA-01997,Yes,10,8.68837043672763
TA-01997,Yes,25,7.2639561992622
TA-01997,Yes,50,6.85777557685994
TA-01997,Yes,100,6.66859556094657
TA-01997,Yes,250,6.55731319864458
TA-01999,Yes,25,9.28929519315836
TA-01999,Yes,50,7.86766301475048
TA-01999,Yes,60,7.63118799485875
TA-01999,Yes,70,7.46148239234822
TA-02002,Yes,2,225.752964283926
TA-02002,Yes,4,165.031743293847
TA-02002,Yes,6,139.030619341987
TA-02002,Yes,10,122.051712913762
TA-02004,Yes,10,9.23087195294982
TA-02004,Yes,20,7.83984242417498
TA-02004,Yes,50,7.00522470691008
TA-02007,Yes,1,22.4734730668863
TA-02007,Yes,2,12.9087540270305
TA-02007,Yes,5,7.16936619130551
TA-02007,Yes,10,5.25809161876888
TA-02007,Yes,25,4.10910122800087
TA-02007,Yes,50,3.79472855449775
TA-02007,Yes,100,3.65284354256272
TA-02007,Yes,250,3.56659971177868
TA-02009,Yes,1,22.0422539129661
TA-02009,Yes,2,12.4775348731103
TA-02009,Yes,5,6.73814703738531
TA-02009,Yes,10,4.82687246484868
TA-02009,Yes,25,3.67788207408067
TA-02009,Yes,50,3.36072734152001
TA-02009,Yes,100,3.22162438864252
TA-02009,Yes,250,3.13538055785848
TA-02010,Yes,1,22.3983574723324
TA-02010,Yes,2,12.8336384324766
TA-02010,Yes,5,7.09425059675167
TA-02010,Yes,10,5.18019396515749
TA-02010,Yes,25,4.03398563344703
TA-02010,Yes,50,3.71683090088636
TA-02010,Yes,100,3.57772794800888
TA-02010,Yes,250,3.49148411722484
TA-02011,Yes,1,22.2230877517068
TA-02011,Yes,2,12.658368711851
TA-02011,Yes,5,6.91898087612604
TA-02011,Yes,10,5.00770630358941
TA-02011,Yes,25,3.8587159128214
TA-02011,Yes,50,3.54434323931828
TA-02011,Yes,100,3.40245822738325
TA-02011,Yes,250,3.31621439659921
TA-02015,Yes,1,21.4413291565353
TA-02015,Yes,2,11.8766101166796
TA-02015,Yes,5,6.13722228095458
TA-02015,Yes,10,4.2231656493604
TA-02015,Yes,25,3.07695731764994
TA-02015,Yes,50,2.75980258508928
TA-02015,Yes,100,2.61791757315424
TA-02015,Yes,250,2.53445580142775
TA-02018,No,50,1.66088925735715
TA-02022,Yes,1,21.9059330191461
TA-02022,Yes,2,12.3412139792904
TA-02022,Yes,5,6.60460820262292
TA-02022,Yes,10,4.69055157102875
TA-02022,Yes,25,3.54156118026073
TA-02022,Yes,50,3.22718850675762
TA-02022,Yes,100,3.08530349482259
TA-02022,Yes,250,3.0018417230961
TA-02024,Yes,1,52.6810703137606
TA-02024,Yes,3,24.8604797382639
TA-02024,Yes,5,19.2963616231645
TA-02024,Yes,10,15.12327303684
TA-02024,Yes,15,13.7322435080652
TA-02025,Yes,15,5.41110486693411
TA-02025,Yes,25,3.97834445229603
TA-02025,Yes,35,3.32456057377186
TA-02027,Yes,1,59.956154749253
TA-02027,Yes,3,32.1355641737563
TA-02027,Yes,5,26.5714460586569
TA-02027,Yes,10,22.3983574723324
TA-02027,Yes,15,21.0073279435576
TA-02029,Yes,5,20.6150576164431
TA-02029,Yes,10,12.4218936919593
TA-02031,Yes,10,8.69115249578518
TA-02031,Yes,15,7.63118799485875
TA-02031,Yes,20,7.10259677392432
TA-02031,Yes,25,6.95236558481663
TA-02033,Yes,5,16.4002381442553
TA-02033,Yes,10,9.55637286268313
TA-02033,Yes,15,7.08034030146392
TA-02034,Yes,5,19.6830678321639
TA-02034,Yes,10,11.9628539474636
TA-02034,Yes,15,9.87630965430134
TA-02035,No,1,155.789743104667
TA-02036,No,3,32.3136159534395
TA-02037,Yes,1,44.6325734602694
TA-02037,Yes,2,32.7726556979351
TA-02037,Yes,5,25.6561486287231
TA-02037,Yes,10,23.2830522526332
TA-02037,Yes,25,21.8614200742253
TA-02037,Yes,50,21.4524573927655
TA-02037,Yes,100,21.2660594359097
TA-02037,Yes,250,21.1547770736077
TA-02041,Yes,1,53.5212521491406
TA-02041,Yes,3,25.7006615736439
TA-02041,Yes,5,20.1365434585445
TA-02041,Yes,10,15.96345487222
TA-02042,Yes,5,15.9551086950474
TA-02042,Yes,10,9.87630965430134
TA-02042,Yes,15,7.6506624082616
TA-02045,Yes,3,34.9621361762267
TA-02045,Yes,5,25.3195194827596
TA-02045,Yes,10,19.1989895561503
TA-02045,Yes,20,16.4169304986006
TA-02045,Yes,30,15.487722773379
TA-02045,Yes,50,14.7476950640708
TA-02050,No,5,13.1174084563467
TA-02056,Yes,1,21.3717776800966
TA-02056,Yes,2,11.8070586402408
TA-02056,Yes,5,6.07045286357339
TA-02056,Yes,10,4.15639623197921
TA-02056,Yes,25,3.0074058412112
TA-02056,Yes,50,2.69303316770808
TA-02056,Yes,100,2.55114815577305
TA-02056,Yes,250,2.46768638404656
TA-02057,Yes,1,27.4867434885908
TA-02057,Yes,2,15.6268257262565
TA-02057,Yes,5,8.513100716102
TA-02057,Yes,10,6.14000434001213
TA-02057,Yes,25,4.71837216160425
TA-02057,Yes,50,4.30940948014444
TA-02057,Yes,100,4.12301152328862
TA-02057,Yes,250,4.00894710192908
TA-02059,No,75,2.28407048624828
TA-02063,Yes,1,21.535919164492
TA-02063,Yes,2,11.9712001246362
TA-02063,Yes,5,6.23459434796882
TA-02063,Yes,10,4.32053771637464
TA-02063,Yes,25,3.17154732560663
TA-02063,Yes,50,2.85717465210351
TA-02063,Yes,100,2.71528964016848
TA-02063,Yes,250,2.63182786844199
TA-02066,No,1,7.51155945538412
TA-02068,No,1,33.8632228484946
TA-02070,Yes,1,23.550129922158
TA-02070,Yes,2,13.9854108823022
TA-02070,Yes,5,8.24880510563478
TA-02070,Yes,10,6.33474847404061
TA-02070,Yes,25,5.18575808327259
TA-02070,Yes,50,4.87138540976948
TA-02070,Yes,100,4.72950039783445
TA-02070,Yes,250,4.64603862610795
TA-02082,Yes,1,2.50941726990981
TA-02083,Yes,1,28.0487194182158
TA-02083,Yes,2,16.1888016558815
TA-02083,Yes,5,9.07229458666949
TA-02083,Yes,10,6.69919821057961
TA-02083,Yes,25,5.27756603217173
TA-02083,Yes,50,4.86860335071193
TA-02083,Yes,100,4.6822053938561
TA-02083,Yes,250,4.57092303155411
TA-02085,No,1,38.5704667738687
TA-02086,Yes,1,14.0716547130862
TA-02087,No,1,11.0698129899902
TA-02089,No,1,5.23861720536603
TA-02090,Yes,1,21.42463680219
TA-02090,Yes,2,11.8599177623343
TA-02090,Yes,5,6.12052992660928
TA-02090,Yes,10,4.20647329501511
TA-02090,Yes,25,3.06026496330464
TA-02090,Yes,50,2.74311023074398
TA-02090,Yes,100,2.60122521880894
TA-02090,Yes,250,2.51776344708245
TA-02092,Yes,1,30.4802390345142
TA-02092,Yes,6,6.22903022985372
TA-02092,Yes,20,1.75826132437139
TA-02095,Yes,1,21.8057788930743
TA-02095,Yes,2,12.2410598532186
TA-02095,Yes,5,6.50167201749359
TA-02095,Yes,10,4.58761538589941
TA-02095,Yes,25,3.44140705418895
TA-02095,Yes,50,3.12425232162828
TA-02095,Yes,100,2.98236730969325
TA-02095,Yes,250,2.89890553796676
TA-02096,Yes,1,22.0227794995632
TA-02096,Yes,2,12.4580604597074
TA-02096,Yes,5,6.72145468304001
TA-02096,Yes,10,4.80739805144584
TA-02096,Yes,25,3.65840766067782
TA-02096,Yes,50,3.34403498717471
TA-02096,Yes,100,3.20214997523967
TA-02096,Yes,250,3.11868820351318
TA-02098,Yes,1,30.2103793059319
TA-02098,Yes,6,7.79532947925418
TA-02098,Yes,20,3.65562560162027
TA-02103,Yes,1,341.314133416424
TA-02103,Yes,3,132.651357923026
TA-02103,Yes,5,90.926036177896
TA-02103,Yes,7,73.034614378794
TA-02103,Yes,9,63.0970994252266
TA-02104,No,1,3.78638237732511
TA-02108,Yes,1,2.1394034152557
TA-02110,Yes,1,2.55114815577305
TA-02111,Yes,1,2.19504459640669
TA-02112,Yes,1,1.84728721421298
TA-02116,Yes,1,28.0181167685828
TA-02116,Yes,2,16.1581990062485
TA-02116,Yes,5,9.04447399609399
TA-02116,Yes,10,6.67137762000412
TA-02116,Yes,25,5.24696338253868
TA-02116,Yes,50,4.84078276013643
TA-02116,Yes,100,4.6543848032806
TA-02116,Yes,250,4.54032038192107
TA-02119,Yes,1,21.5331371054345
TA-02119,Yes,2,11.9684180655787
TA-02119,Yes,5,6.22903022985372
TA-02119,Yes,10,4.31775565731709
TA-02119,Yes,25,3.16876526654908
TA-02119,Yes,50,2.85161053398842
TA-02119,Yes,100,2.71250758111093
TA-02119,Yes,250,2.62626375032689
TA-02120,No,1,1.75826132437139
TA-02121,No,1,8.22933069223193
TA-02127,Yes,1,10.8333379700984
TA-02127,Yes,1,10.3103108672791
TA-02130,No,1,160.143665529732
TA-02132,No,1,5.34989956766802
TA-02133,No,1,5.34989956766802
TA-02134,No,1,41.7475782175904
TA-02135,No,1,56.8430306638549
TA-02136,No,1,48.1880449358179
TA-02137,No,1,52.7673141445446
TA-02138,No,1,56.7762612464737
TA-02139,No,1,65.7400555298988
TA-02141,No,1,13.4874223110008
TA-02143,No,1,25.6895333374137
TA-02144,No,1,67.6151633346873
TA-02145,No,1,56.9348386127541
TA-02146,No,1,52.536403242768
TA-02147,No,1,36.6230254335839
TA-02148,No,3,46.3407577216049
TA-02150,Yes,1,27.7037440950796
TA-02150,Yes,2,15.8438263327454
TA-02150,Yes,5,8.72731926353333
TA-02150,Yes,10,6.35422288744345
TA-02150,Yes,25,4.93259070903557
TA-02150,Yes,50,4.52362802757577
TA-02150,Yes,100,4.33723007071994
TA-02150,Yes,250,4.22594770841795
TA-02153,Yes,1,29.5343389549473
TA-02153,Yes,2,17.6744211926131
TA-02153,Yes,5,10.557914123401
TA-02153,Yes,10,8.18759980636869
TA-02153,Yes,25,6.76318556890326
TA-02153,Yes,50,6.357004946501
TA-02153,Yes,100,6.16782493058763
TA-02153,Yes,250,6.05654256828564
TA-02154,Yes,1,28.5717465210351
TA-02154,Yes,2,16.7118287587009
TA-02154,Yes,5,9.59532168948882
TA-02154,Yes,10,7.22222531339895
TA-02154,Yes,25,5.80059313499107
TA-02154,Yes,50,5.39163045353127
TA-02154,Yes,100,5.20523249667544
TA-02154,Yes,250,5.09395013437345
TA-02164,No,1,32.3970777251659
TA-02166,No,1,9.80397611880505
TA-02167,Yes,4,11.6902121598237
TA-02167,Yes,8,8.60490866500114
TA-02167,Yes,12,7.53381592784451
TA-02167,Yes,16,5.5613360560418
TA-02171,Yes,5,15.2122989266816
TA-02171,Yes,10,13.5875764370726
TA-02171,Yes,15,11.8070586402408
TA-02171,Yes,20,10.2685799814158
TA-02172,Yes,1,22.6988198505478
TA-02172,Yes,2,13.134100810692
TA-02172,Yes,5,7.39471297496703
TA-02172,Yes,10,5.48065634337286
TA-02172,Yes,25,4.33444801166239
TA-02172,Yes,50,4.01729327910173
TA-02172,Yes,100,3.87819032622424
TA-02172,Yes,250,3.79194649544021
TA-02174,Yes,1,21.758483889096
TA-02174,Yes,2,12.1937648492402
TA-02174,Yes,5,6.45437701351524
TA-02174,Yes,10,4.54032038192107
TA-02174,Yes,25,3.3941120502106
TA-02174,Yes,50,3.07695731764994
TA-02174,Yes,100,2.93785436477246
TA-02174,Yes,250,2.85161053398842
TA-02175,No,1,4.72950039783445
TA-02176,No,1,7.51155945538412
TA-02177,No,1,7.23335354962915
TA-02178,No,1,8.34617717264902
TA-02180,No,1,8.06797126689405
TA-02182,Yes,1,22.5708451339005
TA-02182,Yes,2,13.0061260940447
TA-02182,Yes,5,7.26673825831975
TA-02182,Yes,10,5.35268162672557
TA-02182,Yes,25,4.20647329501511
TA-02182,Yes,50,3.88931856245444
TA-02182,Yes,100,3.74743355051941
TA-02182,Yes,250,3.66397177879292
TA-02183,Yes,1,29.3284665846887
TA-02183,Yes,2,17.4685488223544
TA-02183,Yes,5,10.3520417531423
TA-02183,Yes,10,7.98172743611001
TA-02183,Yes,25,6.55731319864458
TA-02183,Yes,50,6.15113257624233
TA-02183,Yes,100,5.96195256032895
TA-02183,Yes,250,5.85067019802696
TA-02184,Yes,1,29.7735960338966
TA-02184,Yes,2,17.9136782715623
TA-02184,Yes,5,10.7971712023503
TA-02184,Yes,10,8.42685688531796
TA-02184,Yes,25,7.00244264785253
TA-02184,Yes,50,6.59626202545028
TA-02184,Yes,100,6.40986406859445
TA-02184,Yes,250,6.29579964723491
TA-02188,No,5,6.96905793916193
TA-02193,Yes,1,27.7120902722523
TA-02193,Yes,2,15.852172509918
TA-02193,Yes,5,8.73844749976352
TA-02193,Yes,10,6.36535112367365
TA-02193,Yes,25,4.94093688620822
TA-02193,Yes,50,4.53475626380597
TA-02193,Yes,100,4.34835830695014
TA-02193,Yes,250,4.2342938855906
TA-02198,Yes,1,26.7105490115344
TA-02198,Yes,2,16.51986668373
TA-02198,Yes,5,10.4049008752358
TA-02198,Yes,10,8.36565158605187
TA-02198,Yes,25,7.14432765978756
TA-02198,Yes,50,6.80213439570895
TA-02198,Yes,100,6.64912114754372
TA-02198,Yes,250,6.55731319864458
TA-02199,No,1,203.73296684342
TA-02200,Yes,1,22.7043839686629
TA-02200,Yes,2,13.1396649288071
TA-02200,Yes,5,7.40027709308213
TA-02200,Yes,10,5.48900252054551
TA-02200,Yes,25,4.34001212977749
TA-02200,Yes,50,4.02563945627438
TA-02200,Yes,100,3.88375444433934
TA-02200,Yes,250,3.80029267261285
TA-02201,Yes,1,22.6904736733751
TA-02201,Yes,2,13.1257546335194
TA-02201,Yes,5,7.38914885685193
TA-02201,Yes,10,5.47509222525776
TA-02201,Yes,25,4.32888389354729
TA-02201,Yes,50,4.01172916098663
TA-02201,Yes,100,3.8698441490516
TA-02201,Yes,250,3.78638237732511
TA-02202,No,1,5.62532341436544
TA-02205,Yes,1,3.50539441251259
TA-02207,No,1,5.73104165855233
TA-02208,No,1,7.76194477056359
TA-02211,Yes,1,29.4258386517029
TA-02211,Yes,2,17.5659208893686
TA-02211,Yes,5,10.4494138201566
TA-02211,Yes,10,8.07909950312425
TA-02211,Yes,25,6.65468526565882
TA-02211,Yes,50,6.24572258419902
TA-02211,Yes,100,6.05932462734319
TA-02211,Yes,250,5.9480422650412
TA-02213,No,1,7.76750888867869
TA-02216,No,1,10.0710537883298
TA-02217,No,1,10.3742982256027
TA-02221,No,1,1.23523422155206
TA-02222,Yes,2,62.9023552911981
TA-02222,Yes,3,43.4084674749476
TA-02222,Yes,4,33.0063486587693
TA-02222,Yes,5,27.5507308469144
TA-02225,Yes,1,4.39287125187093
TA-02225,Yes,1,2.40648108478047
TA-02226,Yes,1,2.79875141189497
TA-02226,Yes,1,1.37990129254464
TA-02227,Yes,1,21.5776500503553
TA-02227,Yes,2,12.0129310104995
TA-02227,Yes,5,6.27354317477451
TA-02227,Yes,10,4.35948654318034
TA-02227,Yes,25,3.21327821146987
TA-02227,Yes,50,2.89612347890921
TA-02227,Yes,100,2.75423846697418
TA-02227,Yes,250,2.67077669524769
TA-02227,Yes,1,8.66054984615213
TA-02230,No,1,21.3856879753843
TA-02232,No,1,11.423134490299
TA-02233,Yes,3,22.0060871452179
TA-02233,Yes,5,15.7464542657312
TA-02233,Yes,7,13.0617672751957
TA-02233,Yes,9,10.8082994385805
TA-02234,Yes,1,33.9327743249334
TA-02234,Yes,6,8.28218981432538
TA-02234,Yes,20,3.54712529837583
TA-02235,Yes,1,27.5423846697418
TA-02235,Yes,2,15.6824669074075
TA-02235,Yes,5,8.56874189725299
TA-02235,Yes,10,6.19564552116312
TA-02235,Yes,25,4.77401334275524
TA-02235,Yes,50,4.36505066129544
TA-02235,Yes,100,4.17865270443961
TA-02235,Yes,250,4.06458828308007
TA-02237,Yes,1,26.7522798973977
TA-02237,Yes,2,16.5615975695932
TA-02237,Yes,5,10.446631761099
TA-02237,Yes,10,8.41016453097266
TA-02237,Yes,25,7.18605854565081
TA-02237,Yes,50,6.8438652815722
TA-02237,Yes,100,6.69085203340696
TA-02237,Yes,250,6.59904408450782
TA-02240,No,1,5.55298987886915
TA-02241,Yes,1,2.00864663955086
TA-02242,No,1,4.70724392537405
TA-02249,Yes,1,8.72175514541823
TA-02249,Yes,1,6.59347996639273
TA-02250,Yes,1,5.81728548933637
TA-02256,Yes,1,25.6032895066296
TA-02256,Yes,2,15.4126071788252
TA-02256,Yes,5,9.29764137033101
TA-02256,Yes,10,7.26117414020465
TA-02256,Yes,25,6.03706815488279
TA-02256,Yes,50,5.69765694986173
TA-02256,Yes,100,5.54186164263895
TA-02256,Yes,250,5.45005369373981
TA-02257,Yes,1,28.2434635522443
TA-02257,Yes,2,16.38354578991
TA-02257,Yes,5,9.26703872069796
TA-02257,Yes,10,6.89672440366564
TA-02257,Yes,25,5.47231016620021
TA-02257,Yes,50,5.06612954379796
TA-02257,Yes,100,4.87973158694213
TA-02257,Yes,250,4.76566716558259
TA-02258,Yes,40,5.30538662274723
TA-02258,Yes,80,4.76566716558259
TA-02258,Yes,120,4.43738419679173
TA-02258,Yes,160,4.27602477145385
TA-02259,No,1,4.6599489213957
TA-02260,No,1,8.11804832992995
TA-02261,Yes,1,28.5550541666898
TA-02261,Yes,2,16.6951364043556
TA-02261,Yes,5,9.57862933514352
TA-02261,Yes,10,7.20553295905365
TA-02261,Yes,25,5.78390078064577
TA-02261,Yes,50,5.37493809918597
TA-02261,Yes,100,5.18854014233014
TA-02261,Yes,250,5.07725778002815
TA-02264,Yes,1,41.8282579302593
TA-02264,Yes,2,92.4450404233181
TA-02265,No,1,50.5194104260445
TA-02266,No,1,57.6275713180839
TA-02273,No,100,1.28999627204086
TA-02275,Yes,1,22.0088692042755
TA-02275,Yes,2,12.4441501644197
TA-02275,Yes,5,6.70476232869471
TA-02275,Yes,10,4.79070569710054
TA-02275,Yes,25,3.64449736539007
TA-02275,Yes,50,3.32734263282941
TA-02275,Yes,100,3.18545762089438
TA-02275,Yes,250,3.10199584916789
TA-02277,Yes,1,21.6778041764271
TA-02277,Yes,2,12.1130851365713
TA-02277,Yes,5,6.3736973008463
TA-02277,Yes,10,4.46242272830968
TA-02277,Yes,25,3.31343233754166
TA-02277,Yes,50,2.99905966403855
TA-02277,Yes,100,2.85717465210351
TA-02277,Yes,250,2.77093082131947
TA-02279,No,40,5.89240108389021
TA-02286,No,1,147.357322101234
TA-02289,No,1,9.18635900802902
TA-02290,No,1,7.80923977454193
TA-02292,No,1,69.5347840843965
TA-02293,No,1,4.47911508265497
TA-02300,No,1,8.78574250374187
TA-02301,No,1,8.0651892078365
TA-02304,No,6,8.02345832197326
TA-02306,Yes,1,5.81450343027882
TA-02306,Yes,1,5.46674604808511
TA-02307,Yes,1,5.81450343027882
TA-02307,Yes,1,5.43892545750961
TA-02308,Yes,1,21.5553935778949
TA-02308,Yes,2,11.9906745380391
TA-02308,Yes,5,6.25128670231412
TA-02308,Yes,10,4.33723007071994
TA-02308,Yes,25,3.19102173900948
TA-02308,Yes,50,2.87386700644881
TA-02308,Yes,100,2.73198199451378
TA-02308,Yes,250,2.64852022278729
TA-02308,Yes,1,16.6172387507442
TA-02310,Yes,1,20.695737329112
TA-02310,Yes,2,11.1310182892562
TA-02310,Yes,5,5.39163045353127
TA-02310,Yes,10,3.48035588099464
TA-02310,Yes,25,2.33136549022663
TA-02310,Yes,50,2.01699281672351
TA-02310,Yes,100,1.87510780478848
TA-02310,Yes,250,1.78886397400444
TA-02314,Yes,1,21.5220088692043
TA-02314,Yes,2,11.9572898293485
TA-02314,Yes,5,6.21790199362352
TA-02314,Yes,10,4.30662742108689
TA-02314,Yes,25,3.15763703031888
TA-02314,Yes,50,2.84326435681577
TA-02314,Yes,100,2.70137934488073
TA-02314,Yes,250,2.61791757315424
TA-02319,Yes,1,21.5331371054345
TA-02319,Yes,2,11.9684180655787
TA-02319,Yes,5,6.22903022985372
TA-02319,Yes,10,4.31497359825954
TA-02319,Yes,25,3.16876526654908
TA-02319,Yes,50,2.85161053398842
TA-02319,Yes,100,2.70972552205338
TA-02319,Yes,250,2.62626375032689
TA-02321,Yes,1,22.067292444484
TA-02321,Yes,2,12.5025734046282
TA-02321,Yes,5,6.76596762796081
TA-02321,Yes,10,4.85191099636663
TA-02321,Yes,25,3.70292060559862
TA-02321,Yes,50,3.3885479320955
TA-02321,Yes,100,3.24666292016047
TA-02321,Yes,250,3.16320114843398
TA-02322,No,80,1.79164603306199
TA-02334,Yes,1,21.5804321094128
TA-02334,Yes,2,12.015713069557
TA-02334,Yes,5,6.27632523383206
TA-02334,Yes,10,4.36505066129544
TA-02334,Yes,25,3.21606027052742
TA-02334,Yes,50,2.90168759702431
TA-02334,Yes,100,2.75980258508928
TA-02334,Yes,250,2.67634081336279
TA-02337,Yes,1,27.5256923153965
TA-02337,Yes,2,15.6657745530622
TA-02337,Yes,5,8.54926748385015
TA-02337,Yes,10,6.17617110776027
TA-02337,Yes,25,4.75453892935239
TA-02337,Yes,50,4.34557624789259
TA-02337,Yes,100,4.15917829103676
TA-02337,Yes,250,4.04789592873477
TA-02338,Yes,1,27.9318729377987
TA-02338,Yes,2,16.0719551754645
TA-02338,Yes,5,8.9554481062524
TA-02338,Yes,10,6.58513378922008
TA-02338,Yes,25,5.16071955175464
TA-02338,Yes,50,4.75453892935239
TA-02338,Yes,100,4.56535891343901
TA-02338,Yes,250,4.45407655113703
TA-02340,No,1,6.39873583236425
TA-02341,No,1,5.58915664661729
TA-02344,Yes,1,28.5161053398842
TA-02344,Yes,2,16.6561875775499
TA-02344,Yes,5,9.53968050833783
TA-02344,Yes,10,7.16936619130551
TA-02344,Yes,25,5.74495195384007
TA-02344,Yes,50,5.33877133143782
TA-02344,Yes,100,5.14959131552445
TA-02344,Yes,250,5.03830895322246
TA-02345,Yes,1,28.6301697612437
TA-02345,Yes,2,16.7702519989094
TA-02345,Yes,5,9.65374492969737
TA-02345,Yes,10,7.2806485536075
TA-02345,Yes,25,5.85901637519961
TA-02345,Yes,50,5.45005369373981
TA-02345,Yes,100,5.26365573688398
TA-02345,Yes,250,5.15237337458199
TA-02347,Yes,1,28.5327976942295
TA-02347,Yes,2,16.6728799318952
TA-02347,Yes,5,9.55915492174068
TA-02347,Yes,10,7.18605854565081
TA-02347,Yes,25,5.76442636724292
TA-02347,Yes,50,5.35546368578312
TA-02347,Yes,100,5.16906572892729
TA-02347,Yes,250,5.05500130756776
TA-02353,No,1,106.769862510641
TA-02354,Yes,1,28.2434635522443
TA-02354,Yes,2,16.38354578991
TA-02354,Yes,5,9.26703872069796
