tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-20541,S-0066,2013-10-01,0,0,Yes,1,28.2212070797839
TA-20544,S-0066,2013-08-04,0,0,Yes,1,28.0654117725611
TA-20545,S-0066,2013-10-01,0,0,Yes,1,29.8459295693929
TA-20546,S-0066,2013-10-01,0,0,Yes,1,29.6678777897097
TA-20548,S-0066,2013-10-01,0,0,Yes,1,29.2477868720197
TA-20552,S-0066,2013-08-04,0,0,Yes,1,28.1127067765395
TA-20553,S-0066,2013-10-01,0,0,Yes,1,29.3785436477245
TA-20561,S-0066,2013-08-11,0,0,Yes,1,21.4023803297296
TA-20563,S-0066,2013-08-11,0,0,Yes,1,27.7065261541372
TA-20568,S-0066,2013-10-01,0,0,Yes,1,25.8397645265214
TA-20575,S-0066,2013-08-01,0,0,Yes,1,21.3467391485786
TA-20576,S-0066,2013-10-01,0,0,Yes,1,17.7996138502028
TA-20577,S-0066,2013-09-01,0,0,Yes,1,21.9532280231245
TA-20586,S-0066,2013-08-04,0,0,Yes,1,21.5164447510892
TA-20588,S-0066,2013-08-01,0,0,Yes,1,21.9643562593547
TA-20593,S-0066,2013-07-07,0,0,Yes,1,21.5637397550675
TA-20596,S-0066,2013-10-01,0,0,Yes,1,29.851493687508
TA-20597,S-0066,2013-06-01,0,0,Yes,1,21.5748679912977
TA-20601,S-0066,2013-09-01,0,0,Yes,1,28.4215153319275
TA-20604,S-0066,2013-09-01,0,0,Yes,1,27.9318729377987
TA-20605,S-0066,2013-10-01,0,0,Yes,1,40.2035354406503
TA-20607,S-0066,2013-10-01,0,0,Yes,1,28.1488735442876
TA-20609,S-0066,2013-08-01,0,0,Yes,1,20.665134679479
TA-20611,S-0066,2013-07-01,0,0,Yes,1,22.3733189408145
TA-20614,S-0066,2013-10-01,0,0,Yes,1,29.400800120185
TA-20615,S-0066,2013-10-01,0,0,Yes,1,22.0728565625991
TA-20618,S-0066,2013-10-01,0,0,Yes,1,24.7464153169043
TA-20619,S-0066,2013-10-01,0,0,Yes,1,60.3790277260006
TA-20624,S-0066,2013-10-01,0,0,Yes,1,21.6583297630242
TA-20625,S-0066,2013-07-21,0,0,Yes,1,20.7625067464932
TA-20626,S-0066,2013-07-21,0,0,Yes,1,21.9198433144339
TA-20627,S-0066,2013-07-21,0,0,Yes,1,21.9699203774698
TA-20639,S-0066,2013-10-01,0,0,Yes,1,63.0720608937086
TA-20640,S-0066,2013-08-01,0,0,Yes,1,21.1686873688955
TA-20641,S-0066,2013-08-01,0,0,Yes,1,21.1686873688955
TA-20643,S-0066,2013-08-01,0,0,Yes,1,21.8113430111894
TA-20644,S-0066,2013-08-01,0,0,Yes,1,21.702842707945
TA-20645,S-0066,2013-07-21,0,0,Yes,1,22.1451900980954
TA-20646,S-0066,2013-07-21,0,0,Yes,1,22.1924851020737
TA-20647,S-0066,2013-07-21,0,0,Yes,1,21.9699203774698
TA-20649,S-0066,2013-07-21,0,0,Yes,1,21.1825976641832
TA-20653,S-0066,2013-09-01,0,0,Yes,1,20.7263399787451
TA-20654,S-0066,2013-04-14,0,0,Yes,1,21.6138168181034
TA-20655,S-0066,2013-04-14,0,0,Yes,1,21.6138168181034
TA-20656,S-0066,2013-10-01,0,0,Yes,1,22.8323586853102
TA-20663,S-0066,2013-07-01,0,0,Yes,1,21.3606494438664
TA-20671,S-0066,2013-07-01,0,0,Yes,1,21.591560345643
TA-20672,S-0066,2013-04-14,0,0,Yes,1,21.3244826761182
TA-20675,S-0066,2013-04-14,0,0,Yes,1,21.2994441446003
TA-20677,S-0066,2013-06-01,0,0,Yes,1,21.8669841923404
TA-20679,S-0066,2013-08-04,0,0,Yes,1,20.609493498328
TA-20681,S-0066,2013-09-01,0,0,Yes,1,22.5263321889797
TA-20683,S-0066,2013-08-01,0,0,Yes,1,21.1519950145502
TA-20684,S-0066,2013-07-21,0,0,Yes,1,21.115828246802
TA-20685,S-0066,2013-07-14,0,0,Yes,1,21.2410209043918
TA-20686,S-0066,2013-06-01,0,0,Yes,1,22.011651263333
TA-20688,S-0066,2013-07-21,0,0,Yes,1,21.2410209043918
TA-20689,S-0066,2013-07-21,0,0,Yes,1,21.282751790255
TA-20690,S-0066,2013-03-31,0,0,Yes,1,21.1937259004134
TA-20692,S-0066,2013-07-14,0,0,Yes,1,20.4926470179109
TA-20694,S-0066,2013-07-21,0,0,Yes,1,20.7791991008385
TA-20695,S-0066,2013-03-31,0,0,Yes,1,21.869766251398
TA-20697,S-0066,2013-03-31,0,0,Yes,1,21.0073279435576
TA-20703,S-0066,2013-08-04,0,0,Yes,1,21.4441112155929
TA-20706,S-0066,2013-03-31,0,0,Yes,1,21.7250991804054
TA-20707,S-0066,2013-08-01,0,0,Yes,1,20.58445496681
TA-20710,S-0066,2013-08-11,0,0,Yes,1,21.3801238572692
TA-20749,S-0066,2013-09-01,0,0,Yes,1,27.9902961780073
TA-20753,S-0066,2013-10-01,0,0,Yes,1,26.015034247147
TA-20761,S-0066,2013-09-01,0,0,Yes,1,24.1399264423585
TA-20762,S-0066,2013-10-01,0,0,Yes,1,25.0524418132348
TA-20768,S-0066,2013-06-16,0,0,Yes,1,26.3182786844199
TA-20770,S-0066,2013-09-01,0,0,Yes,1,25.2444038882057
TA-20785,S-0066,2013-09-01,0,0,Yes,1,29.0808633285667
TA-20792,S-0066,2013-08-11,0,0,Yes,1,21.9671383184122
TA-20793,S-0066,2013-08-11,0,0,Yes,1,21.7863044796715
TA-20808,S-0066,2013-08-11,0,0,Yes,1,21.9699203774698
TA-20814,S-0066,2013-09-01,0,0,Yes,1,28.1544376624027
TA-20824,S-0066,2013-10-01,0,0,Yes,1,24.7519794350194
TA-20825,S-0066,2013-09-01,0,0,Yes,1,29.2728254035377
TA-20826,S-0066,2013-09-01,0,0,Yes,1,25.7229180461043
TA-20831,S-0066,2013-09-01,0,0,Yes,1,25.650584510608
TA-20832,S-0066,2013-10-01,0,0,Yes,1,29.3173383484585
TA-20833,S-0066,2013-09-01,0,0,Yes,1,24.7631076712496
TA-20836,S-0066,2013-04-07,0,0,Yes,1,27.7788596896335
TA-20849,S-0066,2013-10-01,0,0,Yes,1,29.7123907346305
TA-20851,S-0066,2013-08-01,0,0,Yes,1,27.9318729377987
TA-20855,S-0066,2013-07-01,0,0,Yes,1,27.386589362519
TA-20858,S-0066,2013-04-07,0,0,Yes,1,21.4635856289957
TA-20859,S-0066,2013-07-01,0,0,Yes,1,27.4477946617851
TA-20861,S-0066,2013-07-01,0,0,Yes,1,27.7426929218853
TA-20863,S-0066,2013-05-01,0,0,Yes,1,22.4762551259438
TA-20869,S-0066,2013-10-01,0,0,Yes,1,29.851493687508
TA-20872,S-0066,2013-07-14,0,0,Yes,1,21.0935717743416
TA-20873,S-0066,2013-07-14,0,0,Yes,1,21.0685332428237
TA-20876,S-0066,2013-06-30,0,0,Yes,1,21.505316514859
TA-20877,S-0066,2013-07-14,0,0,Yes,1,21.505316514859
TA-20878,S-0066,2013-07-14,0,0,Yes,1,21.7390094756931
TA-20881,S-0066,2013-07-14,0,0,Yes,1,21.505316514859
TA-20884,S-0066,2013-06-30,0,0,Yes,1,21.1881617822983
TA-20885,S-0066,2013-08-01,0,0,Yes,1,21.1047000105718
TA-20890,S-0066,2013-10-01,0,0,Yes,1,22.3260239368361
TA-20891,S-0066,2013-08-11,0,0,Yes,1,21.9031509600886
TA-20893,S-0066,2013-10-01,0,0,Yes,1,22.7377686773535
TA-20894,S-0066,2013-08-01,0,0,Yes,1,21.2298926681616
TA-20895,S-0066,2013-08-01,0,0,Yes,1,21.3856879753843
TA-20896,S-0066,2013-08-01,0,0,Yes,1,21.2354567862767
TA-20897,S-0066,2013-08-01,0,0,Yes,1,21.9059330191461
TA-20899,S-0066,2013-07-21,0,0,Yes,1,22.3733189408145
TA-20900,S-0066,2013-07-21,0,0,Yes,1,21.672240058312
TA-20902,S-0066,2013-07-21,0,0,Yes,1,21.7306632985205
TA-20903,S-0066,2013-07-21,0,0,Yes,1,21.282751790255
TA-20904,S-0066,2013-07-21,0,0,Yes,1,21.8419456608225
TA-20908,S-0066,2013-09-01,0,0,Yes,1,21.8948047829159
TA-20911,S-0066,2013-07-21,0,0,Yes,1,21.2744056130824
TA-20916,S-0066,2013-03-24,0,0,Yes,1,21.9365356687792
TA-20920,S-0066,2013-10-01,0,0,Yes,1,38.1086449703154
TA-20922,S-0066,2013-10-01,0,0,Yes,1,21.7139709441752
TA-20925,S-0066,2013-08-11,0,0,Yes,1,21.6110347590459
TA-20926,S-0066,2013-08-11,0,0,Yes,1,22.067292444484
TA-20928,S-0066,2013-06-01,0,0,Yes,1,21.7751762434413
TA-20931,S-0066,2013-08-11,0,0,Yes,1,21.7250991804054
TA-20932,S-0066,2013-08-11,0,0,Yes,1,21.9754844955849
TA-20935,S-0066,2013-08-11,0,0,Yes,1,21.2549311996795
TA-20936,S-0066,2013-08-11,0,0,Yes,1,21.5192268101467
TA-20937,S-0066,2013-08-11,0,0,Yes,1,21.3801238572692
TA-20940,S-0066,2013-06-30,0,0,Yes,1,21.6805862354846
TA-20941,S-0066,2013-06-30,0,0,Yes,1,21.6805862354846
TA-20942,S-0066,2013-07-21,0,0,Yes,1,22.26481863757
TA-20946,S-0066,2013-07-01,0,0,Yes,1,21.42463680219
TA-20948,S-0066,2013-03-17,0,0,Yes,1,26.5102407593908
TA-20949,S-0066,2013-03-17,0,0,Yes,1,26.5102407593908
TA-20957,S-0066,2013-10-01,0,0,Yes,1,28.9918374387251
TA-20963,S-0066,2013-10-01,0,0,Yes,1,29.9488657545222
TA-20965,S-0066,2013-10-01,0,0,Yes,1,30.549790510953
TA-20966,S-0066,2013-10-01,0,0,Yes,1,28.6412979974739
TA-20972,S-0066,2013-08-01,0,0,Yes,1,27.5145640791663
TA-20976,S-0066,2013-04-14,0,0,Yes,1,21.0212382388453
TA-20977,S-0066,2013-04-14,0,0,Yes,1,20.8125838095291
TA-20978,S-0066,2013-09-01,0,0,Yes,1,20.5677626124647
TA-20979,S-0066,2013-09-01,0,0,Yes,1,22.1952671611313
TA-20980,S-0066,2013-09-01,0,0,Yes,1,21.3634315029239
TA-20982,S-0066,2013-06-30,0,0,Yes,1,22.3927933542173
TA-20983,S-0066,2013-06-30,0,0,Yes,1,21.6805862354846
TA-20985,S-0066,2013-07-21,0,0,Yes,1,22.0283436176783
TA-20987,S-0066,2013-07-21,0,0,Yes,1,21.9281894916065
TA-20988,S-0066,2013-07-21,0,0,Yes,1,21.3161364989456
TA-20990,S-0066,2013-08-11,0,0,Yes,1,21.313354439888
TA-20992,S-0066,2013-09-01,0,0,Yes,1,20.4175314233571
TA-20993,S-0066,2013-04-07,0,0,Yes,1,18.0388709291521
TA-20995,S-0066,2013-09-01,0,0,Yes,1,21.1269564830322
TA-20996,S-0066,2013-06-23,0,0,Yes,1,20.7485964512055
TA-20998,S-0066,2013-10-01,0,0,Yes,1,21.672240058312
TA-20999,S-0066,2013-08-01,0,0,Yes,1,20.8876994040829
TA-21004,S-0066,2013-08-11,0,0,Yes,1,21.4218547431325
TA-21005,S-0066,2013-08-11,0,0,Yes,1,21.6305091724487
TA-21006,S-0066,2013-06-01,0,0,Yes,1,22.40113953139
TA-21007,S-0066,2013-08-11,0,0,Yes,1,21.8196891883621
TA-21010,S-0066,2013-07-07,0,0,Yes,1,21.8029968340168
TA-21014,S-0066,2013-07-21,0,0,Yes,1,21.2465850225069
TA-21015,S-0066,2013-07-07,0,0,Yes,1,22.122933625635
TA-21017,S-0066,2013-07-07,0,0,Yes,1,21.1492129554926
TA-21020,S-0066,2013-08-11,0,0,Yes,1,20.7931093961263
TA-21021,S-0066,2013-06-01,0,0,Yes,1,21.338392971406
TA-21023,S-0066,2013-09-01,0,0,Yes,1,21.5999065228157
TA-21025,S-0066,2013-09-01,0,0,Yes,1,21.3717776800966
TA-21026,S-0066,2013-08-11,0,0,Yes,1,20.776417041781
TA-21031,S-0066,2013-07-21,0,0,Yes,1,21.0657511837661
TA-21032,S-0066,2013-07-07,0,0,Yes,1,20.8181479276442
TA-21035,S-0066,2013-10-01,0,0,Yes,1,21.7056247670026
TA-21036,S-0066,2013-04-14,0,0,Yes,1,20.5399420218892
TA-21042,S-0066,2013-06-01,0,0,Yes,1,21.4441112155929
TA-21045,S-0066,2013-06-01,0,0,Yes,1,22.2286518698219
TA-21046,S-0066,2013-06-01,0,0,Yes,1,22.3371521730663
TA-21052,S-0066,2013-08-01,0,0,Yes,1,21.4997523967439
TA-21054,S-0066,2013-10-01,0,0,Yes,1,19.1183098434814
TA-21056,S-0066,2013-06-30,0,0,Yes,1,20.4536981911052
TA-21058,S-0066,2013-09-01,0,0,Yes,1,21.8502918379951
TA-21064,S-0066,2013-10-01,0,0,Yes,1,17.1847787984843
TA-21085,S-0066,2013-08-04,0,0,Yes,1,20.3702364193787
TA-21113,S-0066,2013-08-11,0,0,Yes,1,21.4274188612476
TA-21130,S-0066,2013-08-11,0,0,Yes,1,21.4329829793627
TA-21131,S-0066,2013-07-21,0,0,Yes,1,20.776417041781
