tube_assembly_id,diameter,wall,length,num_bends,bend_radius
TA-05095,12.7,1.65,85,1,38.1
TA-05096,50.8,1.65,148,5,101.6
TA-05097,15.88,1.65,148,7,38.1
TA-05098,15.88,1.65,201,9,38.1
TA-05099,15.88,1.65,95,5,31.75
TA-05100,15.88,1.65,145,9,38.1
TA-05101,47.62,1.65,40,1,152.4
TA-05102,12.7,1.65,46,4,24.4
TA-05103,12.7,1.65,61,5,38.1
TA-05104,12.7,1.24,188,2,38.1
TA-05105,12.7,1.24,188,2,38.1
TA-05106,12.7,0.89,130,4,25.4
TA-05107,12.7,0.89,130,4,25.4
TA-05108,12.7,0.89,129,4,25.4
TA-05109,12.7,0.89,129,4,25.4
TA-05110,12.7,0.89,28,2,25.4
TA-05111,12.7,0.89,28,2,25.4
TA-05112,12.7,1.24,159,3,38.1
TA-05114,28,2,224,0,0
TA-05115,15.88,1.65,50,2,50.8
TA-05116,12.7,0.89,21,2,25.4
TA-05117,25.4,1.65,61,2,63.5
TA-05118,9.52,0.89,43,2,31.75
TA-05119,9.52,0.71,41,3,19.05
TA-05120,9.52,0.71,67,4,19.05
TA-05121,9.52,0.89,29,2,31.75
TA-05124,12.7,2.11,64,4,25.4
TA-05125,9.52,0.89,20,2,19.05
TA-05126,9.52,0.89,18,2,19.05
TA-05127,12.7,0.89,62,4,38.1
TA-05128,12.7,1.24,222,3,127
TA-05129,15.88,1.65,208,12,31.75
TA-05130,57.15,1.65,84,1,101.6
TA-05132,25.4,3.05,7,0,0
TA-05133,25.4,1.65,130,3,50.8
TA-05134,63.5,1.65,154,4,101.6
TA-05135,6.35,0.71,219,0,0
TA-05136,6.35,0.71,97,3,19.05
TA-05137,6.35,0.71,97,3,19.05
TA-05140,25.4,1.65,186,9,50.8
TA-05141,25.4,1.65,164,9,50.8
TA-05142,6.35,0.71,171,5,19.05
TA-05143,6.35,0.71,215,5,19.05
TA-05144,6.35,0.71,221,5,19.05
TA-05145,6.35,0.71,187,5,19.05
TA-05146,9.52,1.24,22,3,19.05
TA-05147,6.35,0.71,173,6,19.05
TA-05148,6.35,0.71,193,3,19.05
TA-05149,6.35,0.71,173,6,19.05
TA-05150,6.35,0.71,67,5,19.05
TA-05151,6.35,0.71,67,5,19.05
TA-05152,9.52,0.89,142,6,19.05
TA-05153,9.52,0.89,197,3,19.05
TA-05154,6.35,0.71,54,3,19.05
TA-05155,6.35,0.71,160,5,19.05
TA-05156,6.35,0.71,165,5,19.05
TA-05157,6.35,0.89,56,4,19.05
TA-05158,9.52,1.65,50,4,19.05
TA-05159,12,1.5,214,5,30
TA-05160,12,1.5,218,7,30
TA-05161,12,1.5,434,5,30
TA-05162,12,1.5,434,5,30
TA-05163,12,1.5,227,7,30
TA-05164,12,1.5,228,7,30
TA-05165,30,4,32,2,45
TA-05168,10,1.5,66,5,25
TA-05169,10,1.5,89,5,25
TA-05170,12.7,0.89,307,6,38.1
TA-05171,6.35,0.89,24,2,25.4
TA-05173,9.52,0.89,295,6,31.75
TA-05174,9.52,0.89,163,4,31.75
TA-05175,15.88,1.65,128,5,50.8
TA-05176,15.88,1.65,92,2,50.8
TA-05177,19.05,1.24,148,4,50.8
TA-05178,19.05,1.24,179,6,38.1
TA-05179,57.15,1.65,20,0,0
TA-05182,6.35,0.89,108,4,19.05
TA-05183,12.7,1.65,84,4,38.1
TA-05184,12.7,1.24,33,3,25.4
TA-05187,25.4,3.05,284,4,63.5
TA-05188,19.05,3.05,197,2,50.8
TA-05189,25.4,3.05,196,2,63.5
TA-05191,50.8,1.65,186,4,101.6
TA-05192,50.8,1.65,130,4,101.6
TA-05193,15.88,1.65,212,4,50.8
TA-05194,15.88,1.65,219,1,50.8
TA-05195,15.88,1.65,153,2,50.8
TA-05197,12.7,1.65,271,2,19.05
TA-05198,12.7,1.65,61,3,19.05
TA-05199,12.7,1.65,257,2,19.05
TA-05201,19.05,1.24,155,5,50.8
TA-05202,12.7,0.89,61,2,127
TA-05205,19.05,1.24,39,2,50.8
TA-05206,7.94,0.89,166,10,25.4
TA-05207,19.05,1.24,36,0,0
TA-05208,19.05,1.24,33,0,0
TA-05209,9.52,1.24,49,4,19.05
TA-05210,9.52,1.24,60,5,19.05
TA-05211,15.88,1.65,244,4,50.8
TA-05212,15.88,1.65,244,4,50.8
TA-05214,9.52,0.89,37,2,31.75
TA-05215,15.88,1.65,158,2,50.8
TA-05216,15.88,1.65,118,1,50.8
TA-05217,12.7,1.65,65,6,38.1
TA-05218,12.7,1.24,53,2,38.1
TA-05219,12.7,0.89,51,3,25.4
TA-05223,15.88,1.65,89,2,50.8
TA-05224,15.88,1.65,93,4,38.1
TA-05225,15.88,1.65,96,4,38.1
TA-05226,15.88,1.65,71,3,38.1
TA-05227,15.88,1.65,66,2,38.1
TA-05228,9.52,1.65,41,4,19.05
TA-05231,6.35,0.89,50,3,19.05
TA-05232,9.52,1.24,51,5,19.05
TA-05233,9.52,0.89,77,6,19.05
TA-05234,9.52,1.24,28,4,19.05
TA-05235,6.35,0.71,216,7,19.05
TA-05236,6.35,0.71,136,5,19.05
TA-05237,6.35,0.71,170,5,19.05
TA-05238,15.88,1.65,185,8,38.1
TA-05239,15.88,1.65,175,8,38.1
TA-05240,12.7,1.65,77,4,38.1
TA-05244,19.05,1.65,132,5,50.8
TA-05245,19.05,1.24,25,1,44.45
TA-05246,15.88,1.65,120,4,38.1
TA-05247,15.88,1.65,118,4,38.1
TA-05248,15.88,1.65,76,4,38.1
TA-05250,19.05,2.11,240,2,38.1
TA-05251,12.7,1.65,236,2,38.1
TA-05252,19.05,2.41,140,4,50.8
TA-05253,19.05,2.11,152,4,50.8
TA-05254,15.88,1.65,84,6,38.1
TA-05255,15.88,1.65,84,6,38.1
TA-05256,12.7,1.65,147,7,19.05
TA-05259,12.7,1.65,149,6,19.05
TA-05260,15.88,1.65,44,4,38.1
TA-05261,9.52,1.65,45,5,19.05
TA-05262,101.6,1.65,189,3,101.6
TA-05263,101.6,1.65,50,0,0
TA-05265,12.7,1.24,149,6,38.1
TA-05268,15.88,1.65,29,2,50.8
TA-05271,19.05,2.41,118,4,50.8
TA-05272,19.05,2.41,136,4,50.8
TA-05273,9.52,1.24,148,8,31.75
TA-05274,25.4,3.05,70,4,50.8
TA-05275,12.7,1.65,299,2,38.1
TA-05276,19.05,2.11,141,2,50.8
TA-05277,19.05,1.65,48,3,38.1
TA-05278,9.52,1.24,174,11,19.05
TA-05279,9.52,1.24,176,11,19.05
TA-05280,9.52,1.24,122,4,19.05
TA-05281,9.52,1.24,171,10,19.05
TA-05282,9.52,1.24,165,9,19.05
TA-05283,6.35,1.65,39,2,19.5
TA-05284,6.35,1.65,31,2,19.05
TA-05285,6.35,1.65,159,7,19.05
TA-05286,6.35,1.65,54,3,19.05
TA-05287,6.35,1.65,192,9,19.05
TA-05288,19.05,2.11,73,5,50.8
TA-05290,66.7,7.9,225,0,0
TA-05291,66.7,7.9,161,2,180
TA-05293,6.35,0.71,171,8,19.05
TA-05294,15.88,1.65,11,0,0
TA-05295,31.75,1.65,61,2,76.2
TA-05296,19.05,2.11,121,2,50.8
TA-05297,19.05,2.11,121,2,50.8
TA-05299,19.05,2.11,106,2,50.8
TA-05300,9.52,1.24,83,4,19.05
TA-05302,19.05,2.11,83,2,50.8
TA-05304,6.35,0.71,145,6,19.05
TA-05305,9.52,0.89,87,3,127
TA-05306,25.4,1.65,104,3,63.5
TA-05308,9.52,0.89,56,3,127
TA-05310,25.4,1.65,138,6,50.8
TA-05312,63.5,1.65,110,2,127
TA-05313,9.52,1.24,151,8,31.75
TA-05314,9.52,0.71,36,2,31.75
TA-05315,19.05,1.65,71,3,38.1
TA-05317,22.22,2.11,52,3,38.1
TA-05318,19.05,1.65,125,6,38.1
TA-05319,19.05,1.65,149,5,38.1
TA-05320,34.92,3.05,189,4,63.5
TA-05321,25.4,1.65,180,9,50.8
TA-05322,44.45,1.65,113,3,101.6
TA-05323,25.4,1.65,83,3,50.8
TA-05324,19.05,1.65,155,6,50.8
TA-05325,19.05,1.65,173,6,50.8
TA-05328,9.52,0.89,120,5,19.05
TA-05329,6.35,1.65,61,4,19.05
TA-05330,6.35,1.65,61,4,19.05
TA-05331,6.35,1.65,61,4,19.05
TA-05332,6.35,1.65,61,4,19.05
TA-05333,12.7,1.65,99,3,38.1
TA-05334,12.7,1.65,99,3,38.1
TA-05335,12.7,1.65,99,3,38.1
TA-05336,12.7,1.65,99,3,38.1
TA-05338,19.05,1.65,87,4,38.1
TA-05339,38.1,1.65,108,4,76.2
TA-05345,9.52,0.89,84,7,19.05
TA-05346,9.52,1.65,21,3,19.05
TA-05347,19.05,1.24,31,2,38.1
TA-05349,9.52,0.89,80,7,19.05
TA-05350,101.6,1.65,34,0,0
TA-05351,19.05,1.65,116,6,38.1
TA-05352,19.05,1.65,72,3,50.8
TA-05353,12.7,1.65,4,0,0
TA-05357,63.5,1.65,145,3,101.6
TA-05358,9.52,1.65,77,4,31.75
TA-05359,15.88,1.65,172,7,38.1
TA-05360,15.88,1.65,197,8,38.1
TA-05362,25.4,1.65,217,6,63.5
TA-05364,6.35,0.71,144,6,19.05
TA-05365,6.35,0.71,207,8,19.05
TA-05366,9.52,0.89,141,5,19.05
TA-05367,6.35,0.71,130,5,19.05
TA-05368,6.35,0.71,139,5,19.05
TA-05369,6.35,0.71,143,5,19.05
TA-05370,6.35,0.71,141,5,19.05
TA-05371,6.35,0.71,206,7,19.05
TA-05372,6.35,0.71,206,7,19.05
TA-05373,6.35,0.71,173,4,19.05
TA-05374,6.35,0.71,173,4,19.05
TA-05375,19.05,1.65,175,2,50.8
TA-05376,19.05,1.65,190,0,0
TA-05377,19.05,1.65,205,2,50.8
TA-05378,19.05,1.65,150,2,50.8
TA-05379,19.05,1.65,120,2,50.8
TA-05380,19.05,1.65,220,2,50.8
TA-05382,6.35,1.65,184,4,19.05
TA-05384,25.4,1.65,78,5,50.8
TA-05385,19.05,1.65,51,2,50.8
TA-05386,19.05,1.65,63,2,50.8
TA-05387,19.05,1.65,93,3,50.8
TA-05391,6.35,0.71,215,7,19.05
TA-05392,6.35,0.71,218,5,19.05
TA-05393,6.35,0.71,221,7,19.05
TA-05397,15.88,1.65,182,12,38.1
TA-05398,15.88,1.65,187,11,38.1
TA-05400,15.88,1.65,194,11,38.1
TA-05401,9.52,1.65,132,9,19.05
TA-05402,12,1.5,152,3,30
TA-05403,10,1.5,209,6,25
TA-05404,6.35,0.71,205,7,19.05
TA-05405,6.35,0.71,224,10,19.05
TA-05406,6.35,0.71,224,10,19.05
TA-05407,6.35,0.71,130,3,19.05
TA-05408,9.52,1.24,56,4,19.05
TA-05412,25.4,1.65,55,2,50.8
TA-05414,63.5,1.65,255,4,101.6
TA-05416,63.5,1.65,134,0,0
TA-05418,6.35,0.71,208,8,19.05
TA-05419,25.4,2.41,49,2,50.8
TA-05420,25.4,2.41,73,4,50.8
TA-05421,6.35,0.71,113,4,19.05
TA-05422,6.35,0.71,186,4,19.05
TA-05423,6.35,0.71,215,7,19.05
TA-05424,6.35,0.71,113,4,19.05
TA-05425,6.35,0.71,217,7,19.05
TA-05426,6.35,0.71,186,4,19.05
TA-05427,6.35,0.71,126,6,19.05
TA-05428,6.35,0.71,126,6,19.05
TA-05429,6.35,0.71,217,7,19.05
TA-05430,6.35,0.71,216,4,19.05
TA-05431,6.35,0.71,218,5,19.05
TA-05432,6.35,0.71,221,7,19.05
TA-05433,42.7,4.8,205,2,63.5
TA-05434,12.7,1.65,46,2,38.1
TA-05435,12.7,1.65,91,2,38.1
TA-05437,6.35,0.71,129,7,19.05
TA-05446,19.05,1.65,22,1,50.8
TA-05447,12.7,1.24,68,4,127
TA-05448,15.88,1.65,70,5,50.8
TA-05449,15.88,1.65,70,5,50.8
TA-05451,25.4,1.65,162,4,50.8
TA-05453,31.75,1.65,55,3,63.5
TA-05454,15.88,1.65,77,4,38.1
TA-05455,6.35,0.89,27,2,19.05
TA-05457,15.88,1.65,87,3,50.8
TA-05458,15.88,1.65,124,3,38.1
TA-05459,9.52,1.65,12,2,19.05
TA-05461,9.52,1.24,27,3,19.05
TA-05462,9.52,0.89,18,0,0
TA-05463,6.35,0.89,25,3,19.05
TA-05464,19.05,1.24,86,4,50.8
TA-05465,17.48,2.41,123,2,63.5
TA-05466,25.4,3.05,78,2,50.8
TA-05467,25.4,3.05,74,2,50.8
TA-05468,6.35,1.65,71,5,19.05
TA-05469,6.35,1.65,101,6,19.05
TA-05471,12.7,1.65,116,7,25.4
TA-05472,6.35,0.71,128,5,19.05
TA-05473,6.35,0.71,114,5,19.05
TA-05474,88.9,1.65,152,3,88.9
TA-05476,31.75,1.65,30,1,76.2
TA-05477,19.05,1.65,103,4,38.1
TA-05478,19.05,1.65,49,2,38.1
TA-05480,19.05,2.11,28,1,38.1
TA-05481,19.05,2.11,22,1,38.1
TA-05483,19.05,2.11,32,1,38.1
TA-05484,9.52,1.65,16,2,19.05
TA-05485,15.88,1.65,198,8,31.75
TA-05486,15.88,1.65,214,7,31.75
TA-05487,15.88,1.65,123,6,31.75
TA-05488,15.88,1.65,120,7,31.75
TA-05489,9.52,1.24,120,4,19.05
TA-05492,9.52,1.24,20,2,19.05
TA-05493,15.88,1.65,118,6,31.75
TA-05494,15.88,1.65,130,5,31.75
TA-05495,15.88,1.65,98,5,31.75
TA-05497,15.88,1.65,46,2,31.75
TA-05499,15.88,1.65,134,3,50.8
TA-05500,25.4,3.05,53,2,50.8
TA-05501,25.4,3.05,47,2,50.8
TA-05502,19.05,2.11,168,4,50.8
TA-05503,19.05,2.11,164,6,50.8
TA-05504,9.52,0.89,54,6,19.05
TA-05505,9.52,0.89,13,2,19.05
TA-05510,12.7,1.24,44,2,38.1
TA-05511,50.8,1.65,96,2,152.4
TA-05515,152.4,1.65,234,0,0
TA-05517,9.52,0.89,177,0,0
TA-05518,12.7,1.65,96,5,15.87
TA-05519,12.7,1.65,96,5,15.87
TA-05520,12.7,1.65,82,2,25.4
TA-05521,15.88,1.65,90,4,31.75
TA-05522,15.88,1.65,87,4,31.75
TA-05523,19.05,1.65,41,3,38.1
TA-05524,19.05,1.65,46,3,38.1
TA-05525,12.7,1.65,86,2,25.4
TA-05529,6.35,0.71,206,5,19.05
TA-05532,12,1.5,213,2,30
TA-05533,10,1.5,274,6,25
TA-05534,10,1.5,274,6,25
TA-05535,19.05,2.11,91,6,50.8
TA-05536,12.7,1.65,49,4,25.4
TA-05537,15.88,1.65,49,3,31.75
TA-05538,6.35,2.375,81,8,19.05
TA-05539,9.52,1.24,56,6,19.05
TA-05540,9.52,1.24,31,3,19.05
TA-05541,9.52,1.24,23,2,19.05
TA-05542,25.4,1.65,31,1,50.8
TA-05543,31.75,1.65,53,2,50.8
TA-05545,15.88,1.65,276,0,0
TA-05547,22.22,1.65,375,2,63.5
TA-05551,22.22,1.65,39,2,63.5
TA-05552,25.4,1.65,155,1,50.8
TA-05553,25.4,1.65,143,1,63.5
TA-05555,22.22,1.65,170,4,63.5
TA-05556,22.22,1.65,169,6,63.5
TA-05557,6.35,1.65,80,6,19.05
TA-05559,6.35,0.89,218,7,19.05
TA-05561,6.35,0.89,72,2,19.05
TA-05562,6.35,0.89,102,4,19.05
TA-05563,15.88,1.24,39,2,38.1
TA-05564,15.88,1.24,34,2,38.1
TA-05565,6.35,0.89,42,2,19.05
TA-05566,6.35,0.89,29,2,19.05
TA-05567,6.35,1.65,17,2,19.05
TA-05568,6.35,1.65,31,3,19.05
TA-05569,12,1.5,114,4,30
TA-05570,12,1.5,99,5,30
TA-05571,12.7,1.24,89,6,25.4
TA-05572,9.52,0.89,22,2,19.05
TA-05573,63.5,1.65,100,2,152.4
TA-05574,63.5,1.65,122,2,152.4
TA-05575,19.05,1.65,105,4,50.8
TA-05576,19.05,1.65,105,4,50.8
TA-05578,6.35,1.65,162,8,19.05
TA-05579,6.35,1.65,158,6,19.05
TA-05580,6.35,1.65,98,4,19.05
TA-05581,6.35,1.65,98,5,19.05
TA-05582,6.35,1.65,108,4,19.05
TA-05583,6.35,1.65,107,4,19.05
TA-05584,6.35,1.65,95,6,19.05
TA-05587,25.4,1.65,99,2,50.8
TA-05588,6.35,0.89,117,4,19.05
TA-05589,6.35,0.89,68,2,19.05
TA-05590,6.35,0.89,81,3,19.05
TA-05591,6.35,0.89,88,4,19.05
TA-05592,6.35,0.89,58,2,19.05
TA-05593,6.35,0.89,116,4,19.05
TA-05594,6.35,0.89,47,2,19.05
TA-05595,6.35,0.89,107,4,19.05
TA-05596,6.35,0.71,178,5,19.05
TA-05598,31.75,1.65,110,4,63.5
TA-05599,19.05,2.11,211,5,38.1
TA-05600,13.72,3.02,84,3,30
TA-05601,13.72,3.02,125,4,30
TA-05602,17.14,3.2,117,4,35
TA-05603,25.4,1.65,39,2,50.8
TA-05604,12.7,1.65,328,5,38.1
TA-05606,10,1.5,209,6,25
TA-05607,12,1.5,133,2,30
TA-05608,10,1.5,192,6,25
TA-05609,10,1.5,192,6,25
TA-05610,12.7,0.89,87,5,25.4
TA-05611,12.7,0.89,65,3,25.4
TA-05612,9.52,1.65,351,0,0
TA-05613,12,1.5,353,5,30
TA-05614,12,1.5,353,5,30
TA-05615,12,1.5,220,5,30
TA-05616,12,1.5,223,7,30
TA-05617,12,1.5,229,7,30
TA-05618,12,1.5,228,7,30
TA-05619,12,1.5,348,5,30
TA-05620,12,1.5,348,5,30
TA-05621,12,1.5,334,5,30
TA-05622,12,1.5,334,5,30
TA-05623,12,1.5,336,5,30
TA-05624,12,1.5,336,5,30
TA-05625,12,1.5,152,3,30
TA-05628,6.35,0.89,67,6,19.05
TA-05629,6.35,0.89,69,6,19.05
TA-05631,12.7,1.24,85,6,25.4
TA-05632,31.75,1.65,172,5,50.8
TA-05633,38.1,1.65,396,4,76.2
TA-05634,38.1,1.65,404,4,76.2
TA-05635,15.88,1.24,316,5,50.8
TA-05636,9.52,0.89,204,3,31.75
TA-05637,9.52,0.89,314,3,31.75
TA-05638,19.05,1.65,251,1,50.8
TA-05639,9.52,1.65,129,9,19.05
TA-05641,9.52,1.65,133,6,31.75
TA-05643,6.35,0.71,98,5,19.05
TA-05644,6.35,0.71,148,6,19.05
TA-05645,66.7,7.9,134,1,180
TA-05646,6.35,0.71,157,8,19.05
TA-05647,6.35,0.71,157,8,19.05
TA-05648,6.35,0.71,158,8,19.05
TA-05649,6.35,0.71,151,9,19.05
TA-05650,6.35,0.71,151,9,19.05
TA-05651,19.05,1.65,133,2,50.8
TA-05652,19.05,2.11,84,3,38.1
TA-05653,19.05,2.11,87,3,38.1
TA-05654,19.05,2.11,74,3,38.1
TA-05655,19.05,2.11,77,3,38.1
TA-05656,25.4,3.05,27,1,50.8
TA-05657,25.4,3.05,35,1,50.8
TA-05658,19.05,2.11,39,2,50.8
TA-05659,19.05,2.11,46,2,25.4
TA-05663,19.05,1.65,37,1,50.8
TA-05664,19.05,1.65,103,4,38.1
TA-05665,25.4,1.65,74,4,63.5
TA-05666,25.4,1.65,79,3,63.5
TA-05667,25.4,3.05,45,2,50.8
TA-05668,25.4,3.05,47,2,50.8
TA-05669,15.88,1.65,176,9,38.1
TA-05671,25.4,2.41,230,4,63.5
TA-05672,6.35,0.71,107,5,19.05
TA-05673,19.05,1.65,185,1,50.8
TA-05674,6.35,0.71,116,5,19.05
TA-05675,6.35,0.71,120,5,19.05
TA-05676,6.35,0.71,118,5,19.05
TA-05677,6.35,0.71,143,4,19.05
TA-05678,6.35,0.71,143,4,19.05
TA-05679,6.35,0.71,119,7,19.05
TA-05680,6.35,0.71,121,8,19.05
TA-05682,25.4,1.65,79,4,63.5
TA-05683,25.4,1.65,79,4,63.5
TA-05684,6.35,0.71,113,0,0
TA-05685,19.05,2.11,53,2,38.1
TA-05686,19.05,2.11,54,2,38.1
TA-05687,19.05,2.11,51,2,38.1
TA-05688,19.05,2.11,52,2,38.1
TA-05689,27.2,3.2,86,5,70
TA-05691,6.35,0.89,49,4,19.05
TA-05692,15.88,1.65,95,4,31.75
TA-05693,9.52,1.24,43,4,19.05
TA-05694,9.52,1.24,77,2,19.05
TA-05695,9.52,1.24,55,5,19.05
TA-05696,12.7,2.11,56,2,38.1
TA-05701,15.88,1.65,199,2,50.8
TA-05703,25.4,2.11,118,5,63.5
TA-05704,27.2,3.2,119,5,70
TA-05705,27.2,3.2,119,5,70
TA-05706,6.35,0.71,183,6,19.05
TA-05707,6.35,0.71,186,6,19.05
TA-05708,6.35,0.71,191,6,19.05
TA-05709,6.35,0.71,197,6,19.05
TA-05711,6.35,0.71,214,0,0
TA-05712,6.35,0.71,111,3,19.05
TA-05713,6.35,0.71,111,3,19.05
TA-05714,6.35,0.71,153,2,19.05
TA-05715,15.88,1.65,89,2,50.8
TA-05716,15.88,1.65,89,2,50.8
TA-05717,15.88,1.65,194,4,50.8
TA-05718,15.88,1.65,196,4,50.8
TA-05719,27.2,3.2,204,5,70
TA-05720,19.05,1.24,113,6,38.1
TA-05721,6.35,0.89,36,3,19.05
TA-05722,15.88,1.65,150,6,31.75
TA-05723,15.88,1.65,154,6,31.75
TA-05724,12.7,1.65,90,2,25.4
TA-05725,12.7,0.89,189,9,38.1
TA-05727,9.52,0.89,64,2,31.75
TA-05728,27.2,3.2,99,4,70
TA-05732,12.7,1.24,96,7,25.4
TA-05733,19.05,1.24,51,3,38.1
TA-05734,12.7,1.65,202,5,38.1
TA-05735,9.52,0.89,68,6,19.05
TA-05736,6.35,0.71,137,8,19.05
TA-05737,6.35,0.71,127,7,19.05
TA-05738,6.35,0.71,137,9,19.05
TA-05739,19.05,3.05,131,5,50.8
TA-05740,25.4,1.65,85,2,63.5
TA-05741,25.4,1.65,72,2,63.5
TA-05742,19.05,1.65,30,2,50.8
TA-05743,19.05,1.65,21,1,38.1
TA-05745,25.4,2.11,61,2,63.5
TA-05748,12.7,1.65,165,5,38.1
TA-05749,9.52,1.24,136,6,19.05
TA-05751,7.94,0.89,41,3,19.05
TA-05752,9.52,0.89,37,3,19.05
TA-05753,6.35,0.89,117,4,19.05
TA-05754,6.35,0.89,48,2,19.05
TA-05755,6.35,0.71,174,9,19.05
TA-05756,6.35,0.71,181,8,19.05
TA-05757,19.05,1.24,78,2,50.8
TA-05758,6.35,0.89,30,3,19.05
TA-05759,12.7,1.24,31,2,38.1
TA-05760,15.88,1.65,80,4,31.75
TA-05761,15.88,1.65,80,4,31.75
TA-05762,12.7,1.65,61,3,38.1
TA-05763,12.7,1.65,55,2,38.1
TA-05764,15.88,1.65,38,4,38.1
TA-05765,15.88,1.65,64,2,38.1
TA-05766,15.88,1.65,29,2,38.1
TA-05767,15.88,1.65,93,4,31.75
TA-05768,9.52,0.71,191,8,31.75
TA-05769,9.52,0.89,91,4,19.05
TA-05770,25.4,1.65,70,2,50.8
TA-05771,25.4,1.65,48,2,50.8
TA-05772,6.35,0.71,139,3,19.05
TA-05773,9.52,0.89,63,6,31.75
TA-05774,9.52,0.89,22,2,19.05
TA-05775,12,1.5,166,2,30
TA-05776,10,1.5,225,6,25
TA-05777,10,1.5,225,6,25
TA-05778,12.7,1.24,60,6,25.4
TA-05780,19.05,1.65,167,9,50.8
TA-05781,19.05,1.65,159,9,50.8
TA-05784,15.88,1.24,56,5,31.75
TA-05785,25.4,1.65,31,1,63.5
TA-05788,12.7,1.65,118,9,38.1
TA-05789,12.7,1.65,118,9,38.1
TA-05791,12.7,1.24,61,5,25.4
TA-05794,12.7,1.65,173,8,25.4
TA-05796,12.7,1.65,92,5,19.05
TA-05797,12.7,1.65,87,5,25.4
TA-05798,12.7,1.65,67,3,19.05
TA-05801,27.2,3.2,154,4,70
TA-05802,12.7,1.24,141,4,38.1
TA-05803,12.7,1.24,143,4,38.1
TA-05804,9.52,1.24,71,4,19.05
TA-05805,9.52,1.24,56,4,19.05
TA-05806,9.52,0.89,107,5,31.75
TA-05813,19.05,1.65,113,4,50.8
TA-05815,12.7,1.65,102,4,38.1
TA-05816,12.7,1.65,107,5,38.1
TA-05817,12.7,1.24,36,3,38.1
TA-05818,15.88,1.65,49,4,38.1
TA-05821,9.52,1.65,84,9,19.05
TA-05822,9.52,1.65,40,4,19.05
TA-05824,9.52,0.89,80,2,19.05
TA-05825,9.52,0.89,39,1,19.05
TA-05826,9.52,0.89,66,4,19.05
TA-05827,9.52,0.89,55,2,19.05
TA-05831,12,1.5,510,8,30
TA-05832,12,1.5,510,8,30
TA-05833,12,1.5,373,4,30
TA-05834,12,1.5,373,4,30
TA-05835,12,1.5,272,7,30
TA-05836,12,1.5,334,4,30
TA-05837,12,1.5,334,4,30
TA-05838,12,1.5,285,4,30
TA-05839,12,1.5,285,4,30
TA-05840,12,1.5,323,5,30
TA-05841,12,1.5,323,5,30
TA-05844,9.52,1.65,104,6,31.75
TA-05845,15.88,1.65,208,2,50.8
TA-05846,15.88,1.65,212,2,50.8
TA-05847,15.88,1.65,211,4,50.8
TA-05848,15.88,1.65,200,4,50.8
TA-05849,15.88,1.65,206,2,50.8
TA-05850,15.88,1.65,239,0,0
TA-05851,15.88,1.65,178,2,50.8
TA-05852,15.88,1.65,178,2,50.8
TA-05853,12.7,1.65,138,2,38.1
TA-05854,12,1.5,188,2,30
TA-05855,10,1.5,248,6,25
TA-05856,10,1.5,248,6,25
TA-05857,7.94,0.89,65,3,25.4
TA-05858,6.35,0.89,31,4,12.7
TA-05861,9.52,0.89,85,2,19.05
TA-05862,9.52,0.89,54,2,19.05
TA-05863,9.52,0.89,46,2,19.05
TA-05864,19.05,3.05,129,5,50.8
TA-05865,101.6,1.65,200,2,152.4
TA-05866,12.7,1.65,128,7,38.1
TA-05867,12.7,1.65,75,3,19.05
TA-05869,12.7,1.65,181,8,25.4
TA-05873,12.7,1.24,27,2,25.4
TA-05875,15.88,1.65,88,5,31.75
TA-05876,15.88,1.65,98,4,31.75
TA-05881,9.52,1.24,44,3,19.05
TA-05882,9.52,1.65,40,2,19.05
TA-05883,15.88,1.65,96,6,31.75
TA-05884,9.52,1.24,102,7,19.05
TA-05886,12.7,1.24,157,7,25.4
TA-05888,9.52,1.24,55,2,31.75
TA-05889,12.7,1.24,135,9,25.4
TA-05890,9.52,1.24,143,11,19.05
TA-05891,9.52,1.24,135,11,19.05
TA-05892,9.52,1.24,193,9,19.05
TA-05894,9.52,1.24,206,9,19.05
TA-05895,19.05,2.11,151,7,38.1
TA-05896,19.05,2.11,149,7,38.1
TA-05897,9.52,1.24,167,8,19.05
TA-05898,9.52,1.24,168,8,19.05
TA-05899,19.05,2.11,158,7,38.1
TA-05901,12.7,1.24,159,6,25.4
TA-05902,9.52,1.24,221,11,19.05
TA-05903,9.52,1.24,214,11,19.05
TA-05904,19.05,2.11,166,8,38.1
TA-05905,19.05,2.11,154,8,38.1
TA-05906,12.7,1.24,170,7,25.4
TA-05907,9.52,1.24,170,8,19.05
TA-05908,9.52,1.24,172,8,19.05
TA-05909,19.05,2.11,191,6,38.1
TA-05910,19.05,2.11,176,6,38.1
TA-05912,9.52,1.24,148,7,19.05
TA-05913,9.52,1.24,158,5,19.05
TA-05915,15.88,1.65,117,6,31.75
TA-05918,12.7,1.24,33,2,38.1
TA-05919,9.52,1.24,69,3,19.05
TA-05920,9.52,1.24,58,3,19.05
TA-05921,15.88,1.65,128,4,31.75
TA-05922,15.88,1.65,194,11,31.75
TA-05924,15.88,1.65,47,3,31.75
TA-05925,9.52,1.24,28,3,19.05
TA-05926,9.52,1.24,28,2,31.75
TA-05929,15.88,1.65,76,5,31.75
TA-05930,15.88,1.65,91,6,31.75
TA-05933,9.52,1.24,242,12,19.05
TA-05934,9.52,1.24,242,14,19.05
TA-05937,19.05,2.11,189,8,25.4
TA-05938,12.7,1.24,167,6,25.4
